srrecordid,servicerequestnum,srtype,methodreceived,createddate,srstatus,statusdate,duedate,agency,lastactivity,address,zipcode,neighborhood,councildistrict,policedistrict,geolocation.latitude,geolocation.longitude,geolocation.human_address,lastactivitydate,outcome,closedate,crimedate,crimetime,crimecode,location,description,inside_outside,weapon,post,district,neighborhood.1,premise,vri_name1,total_incidents,geometry
5004M00000gBjgwQAC,20-00815830,SW-HGW,API,2020-12-03T18:53:21Z,Open,2020-12-03T18:53:21Z,2021-01-15T18:53:21Z,Solid Waste,Service Response,"18 N MONROE ST, Baltimore City, 21223",21223,PENROSE/FAYETTE STREET OUTREACH,9,Western,39.28897227496056,-76.64714267998455,NA,NA,NA,NA,2020-12-19,13:29:00,1A,1900 VINE ST,HOMICIDE,Outside,FIREARM,714,WESTERN,PENROSE/FAYETTE STREET OUTREACH,VEHICLE,NA,1,"c(-76.6471426799846, 39.2889722749606)"
5004M00000gBmOAQA0,20-00816988,SW-Cleaning,API,2020-12-04T03:10:13Z,Open,2020-12-04T03:10:13Z,2021-01-16T03:10:13Z,Solid Waste,Service Response,"1828 W LEXINGTON ST, Baltimore City, 21223",21223,FRANKLIN SQUARE,9,Western,39.29069270669227,-76.64658563008143,NA,NA,NA,NA,2020-12-19,13:29:00,1A,1900 VINE ST,HOMICIDE,Outside,FIREARM,714,WESTERN,PENROSE/FAYETTE STREET OUTREACH,VEHICLE,NA,1,"c(-76.6465856300814, 39.2906927066923)"
5004M00000gCABeQAO,20-00826225,SW-Cleaning,API,2020-12-08T16:43:25Z,Open,2020-12-08T16:43:25Z,2021-01-20T16:43:25Z,Solid Waste,Service Response,"1941 W FAYETTE ST, Baltimore City, 21223",21223,PENROSE/FAYETTE STREET OUTREACH,9,Western,39.28930491136852,-76.64810513473442,NA,NA,NA,NA,2020-12-19,13:29:00,1A,1900 VINE ST,HOMICIDE,Outside,FIREARM,714,WESTERN,PENROSE/FAYETTE STREET OUTREACH,VEHICLE,NA,1,"c(-76.6481051347344, 39.2893049113685)"
5004M00000h1gmzQAA,20-00858923,BGE-StLight(s) Out,Phone,2020-12-18T18:06:07Z,Open,2020-12-18T18:13:49Z,2020-12-22T18:06:06Z,BGE,BGE External System Receipt,"200 N MONROE ST, Baltimore City, 21223",21223,PENROSE/FAYETTE STREET OUTREACH,9,Western,39.29066771116393,-76.64722361473282,NA,2020-12-18T18:13:49Z,Received,NA,2020-12-19,13:29:00,1A,1900 VINE ST,HOMICIDE,Outside,FIREARM,714,WESTERN,PENROSE/FAYETTE STREET OUTREACH,VEHICLE,NA,1,"c(-76.6472236147328, 39.2906677111639)"
5004M00000h1iGgQAI,20-00860021,SW-Cleaning,API,2020-12-18T20:58:16Z,Open,2020-12-18T20:58:16Z,2021-02-03T20:58:16Z,Solid Waste,Service Response,"1835 W LEXINGTON ST, Baltimore City, 21223",21223,FRANKLIN SQUARE,9,Western,39.290441617505785,-76.6465278948252,NA,NA,NA,NA,2020-12-19,13:29:00,1A,1900 VINE ST,HOMICIDE,Outside,FIREARM,714,WESTERN,PENROSE/FAYETTE STREET OUTREACH,VEHICLE,NA,1,"c(-76.6465278948252, 39.2904416175058)"
5004M00000h1mOAQAY,20-00862404,SW-Boarding,API,2020-12-20T23:58:09Z,Open,2020-12-20T23:58:09Z,2020-12-30T23:58:09Z,Solid Waste,Service Response,"111 N MONROE ST, Baltimore City, 21223",21223,FRANKLIN SQUARE,9,Western,39.28998182393434,-76.64684752583354,NA,NA,NA,NA,2020-12-19,13:29:00,1A,1900 VINE ST,HOMICIDE,Outside,FIREARM,714,WESTERN,PENROSE/FAYETTE STREET OUTREACH,VEHICLE,NA,1,"c(-76.6468475258335, 39.2899818239343)"
5004M00000h1mROQAY,20-00862432,SW-Boarding,API,2020-12-21T00:33:09Z,Open,2020-12-21T00:33:09Z,2020-12-31T00:33:09Z,Solid Waste,Service Response,"1826 W FAIRMOUNT AVE, Baltimore City, 21223",21223,FRANKLIN SQUARE,9,Western,39.28902192667397,-76.64621411541901,NA,NA,NA,NA,2020-12-19,13:29:00,1A,1900 VINE ST,HOMICIDE,Outside,FIREARM,714,WESTERN,PENROSE/FAYETTE STREET OUTREACH,VEHICLE,NA,1,"c(-76.646214115419, 39.289021926674)"
5004M00000h25hCQAQ,20-00869552,SW-Boarding,API,2020-12-23T17:48:10Z,Open,2020-12-23T17:48:10Z,2021-01-05T17:48:10Z,Solid Waste,Service Response,"107 N PAYSON ST, Baltimore City, 21223",21223,PENROSE/FAYETTE STREET OUTREACH,9,Western,39.28988195493541,-76.64857908416191,NA,NA,NA,NA,2020-12-19,13:29:00,1A,1900 VINE ST,HOMICIDE,Outside,FIREARM,714,WESTERN,PENROSE/FAYETTE STREET OUTREACH,VEHICLE,NA,1,"c(-76.6485790841619, 39.2898819549354)"
5004M00000h2HG4QAM,20-00875521,TRS-48 Hour Parking/Abandoned Vehicle,Phone,2020-12-28T14:31:27Z,Open,2020-12-28T14:31:27Z,2021-01-05T14:31:27Z,Transportation,Service Response,"12 N MONROE ST, Baltimore City, 21223",21223,PENROSE/FAYETTE STREET OUTREACH,9,Western,39.2887783554582,-76.64713006358818,NA,NA,NA,NA,2020-12-19,13:29:00,1A,1900 VINE ST,HOMICIDE,Outside,FIREARM,714,WESTERN,PENROSE/FAYETTE STREET OUTREACH,VEHICLE,NA,1,"c(-76.6471300635882, 39.2887783554582)"
5004M00000h2PmWQAU,20-00879877,HCD-Illegal Dumping,Phone,2020-12-29T19:08:24Z,New,2020-12-29T19:08:24Z,2021-01-03T19:08:24Z,Housing,Service Response,"200 N MONROE ST, Baltimore City, 21223",21223,PENROSE/FAYETTE STREET OUTREACH,9,Western,39.29066771116393,-76.64722361473282,NA,NA,NA,NA,2020-12-19,13:29:00,1A,1900 VINE ST,HOMICIDE,Outside,FIREARM,714,WESTERN,PENROSE/FAYETTE STREET OUTREACH,VEHICLE,NA,1,"c(-76.6472236147328, 39.2906677111639)"
5004M00000e1XvAQAU,20-00442248,SW-HGW,API,2020-07-14T18:53:19Z,Open,2020-07-14T18:53:19Z,2020-08-25T18:53:19Z,Solid Waste,Service Response,"1408 ARGYLE AVE, Baltimore City, 21217",21217,UPTON,11,Central,39.30055624841095,-76.63306285336964,NA,NA,NA,NA,2020-12-19,16:05:00,9S,1800 ORLEANS ST,SHOOTING,Outside,FIREARM,123,CENTRAL,UPTON,ALLEY,NA,1,"c(-76.6330628533696, 39.3005562484109)"
5004M00000edxKPQAY,20-00462547,SW-HGW,API,2020-07-21T20:25:38Z,Open,2020-07-21T20:25:38Z,2020-09-01T20:25:38Z,Solid Waste,Service Response,"1403 SHIELDS PL, Baltimore City, 21217",21217,UPTON,11,Central,39.30038801140013,-76.63330098129872,NA,NA,NA,NA,2020-12-19,16:05:00,9S,1800 ORLEANS ST,SHOOTING,Outside,FIREARM,123,CENTRAL,UPTON,ALLEY,NA,1,"c(-76.6333009812987, 39.3003880114001)"
5004M00000eoTJSQA2,20-00556742,SW-HGW,API,2020-08-19T13:48:22Z,Open,2020-08-19T13:48:22Z,2020-10-01T13:48:22Z,Solid Waste,Service Response,"1011 N FREMONT AVE, Baltimore City, 21217",21217,UPTON,11,Central,39.30091706686328,-76.6352659967582,NA,NA,NA,NA,2020-12-19,16:05:00,9S,1800 ORLEANS ST,SHOOTING,Outside,FIREARM,123,CENTRAL,UPTON,ALLEY,NA,1,"c(-76.6352659967582, 39.3009170668633)"
5004M00000fa3XlQAI,20-00718043,SW-HGW,API,2020-10-20T18:58:20Z,Open,2020-10-20T18:58:20Z,2020-12-04T18:58:20Z,Solid Waste,Service Response,"1435 MYRTLE AVE, Baltimore City, 21217",21217,UPTON,11,Central,39.30055211283733,-76.63426892623637,NA,NA,NA,NA,2020-12-19,16:05:00,9S,1800 ORLEANS ST,SHOOTING,Outside,FIREARM,123,CENTRAL,UPTON,ALLEY,NA,1,"c(-76.6342689262364, 39.3005521128373)"
5004M00000faIkMQAU,20-00724381,SW-HGW,API,2020-10-22T19:18:20Z,Open,2020-10-22T19:18:20Z,2020-12-08T19:18:20Z,Solid Waste,Service Response,"1418 ARGYLE AVE, Baltimore City, 21217",21217,UPTON,11,Central,39.30073407255874,-76.63324750300718,NA,NA,NA,NA,2020-12-19,16:05:00,9S,1800 ORLEANS ST,SHOOTING,Outside,FIREARM,123,CENTRAL,UPTON,ALLEY,NA,1,"c(-76.6332475030072, 39.3007340725587)"
5004M00000gBairQAC,20-00812838,SW-Cleaning,API,2020-12-02T17:48:18Z,Open,2020-12-02T17:48:18Z,2021-01-14T17:48:18Z,Solid Waste,Service Response,"1424 ARGYLE AVE, Baltimore City, 21217",21217,UPTON,11,Central,39.30084393701012,-76.63338863394009,NA,NA,NA,NA,2020-12-19,16:05:00,9S,1800 ORLEANS ST,SHOOTING,Outside,FIREARM,123,CENTRAL,UPTON,ALLEY,NA,1,"c(-76.6333886339401, 39.3008439370101)"
5004M00000gBaSRQA0,20-00812796,SW-Cleaning,API,2020-12-02T17:38:18Z,Open,2020-12-02T17:38:18Z,2021-01-14T17:38:18Z,Solid Waste,Service Response,"1426 ARGYLE AVE, Baltimore City, 21217",21217,UPTON,11,Central,39.300877628554495,-76.63343823323461,NA,NA,NA,NA,2020-12-19,16:05:00,9S,1800 ORLEANS ST,SHOOTING,Outside,FIREARM,123,CENTRAL,UPTON,ALLEY,NA,1,"c(-76.6334382332346, 39.3008776285545)"
5004M00000gBawoQAC,20-00812927,SW-HGW,API,2020-12-02T18:09:07Z,Open,2020-12-02T18:09:07Z,2021-01-14T18:09:07Z,Solid Waste,Service Response,"1410 ARGYLE AVE, Baltimore City, 21217",21217,UPTON,11,Central,39.300605511121105,-76.63309111542176,NA,NA,NA,NA,2020-12-19,16:05:00,9S,1800 ORLEANS ST,SHOOTING,Outside,FIREARM,123,CENTRAL,UPTON,ALLEY,NA,1,"c(-76.6330911154218, 39.3006055111211)"
5004M00000gBb7hQAC,20-00812986,SW-HGW,API,2020-12-02T18:28:12Z,Open,2020-12-02T18:28:12Z,2021-01-14T18:28:12Z,Solid Waste,Service Response,"1412 ARGYLE AVE, Baltimore City, 21217",21217,UPTON,11,Central,39.30063886332221,-76.63312449521176,NA,NA,NA,NA,2020-12-19,16:05:00,9S,1800 ORLEANS ST,SHOOTING,Outside,FIREARM,123,CENTRAL,UPTON,ALLEY,NA,1,"c(-76.6331244952118, 39.3006388633222)"
5004M00000gBb8BQAS,20-00812989,SW-Cleaning,API,2020-12-02T18:28:39Z,Open,2020-12-02T18:28:39Z,2021-01-14T18:28:39Z,Solid Waste,Service Response,"1414 ARGYLE AVE, Baltimore City, 21217",21217,UPTON,11,Central,39.30066923040614,-76.63318637431829,NA,NA,NA,NA,2020-12-19,16:05:00,9S,1800 ORLEANS ST,SHOOTING,Outside,FIREARM,123,CENTRAL,UPTON,ALLEY,NA,1,"c(-76.6331863743183, 39.3006692304061)"
5004M00000gBiHWQA0,20-00815292,SW-Cleaning,API,2020-12-03T16:48:12Z,Open,2020-12-03T16:48:11Z,2021-01-15T16:48:11Z,Solid Waste,Service Response,"1541 ARGYLE AVE, Baltimore City, 21217",21217,UPTON,11,Central,39.30219015864551,-76.63448099094732,NA,NA,NA,NA,2020-12-19,16:05:00,9S,1800 ORLEANS ST,SHOOTING,Outside,FIREARM,123,CENTRAL,UPTON,ALLEY,NA,1,"c(-76.6344809909473, 39.3021901586455)"
5004M00000gBkuwQAC,20-00816505,SW-Cleaning,API,2020-12-03T21:03:42Z,Open,2020-12-03T21:03:41Z,2021-01-15T21:03:41Z,Solid Waste,Service Response,"1528 ARGYLE AVE, Baltimore City, 21217",21217,UPTON,11,Central,39.30175538819129,-76.63453003294642,NA,NA,NA,NA,2020-12-19,16:05:00,9S,1800 ORLEANS ST,SHOOTING,Outside,FIREARM,123,CENTRAL,UPTON,ALLEY,NA,1,"c(-76.6345300329464, 39.3017553881913)"
5004M00000gBlvSQAS,20-00816860,SW-Cleaning,API,2020-12-04T00:23:10Z,Open,2020-12-04T00:23:10Z,2021-01-16T00:23:10Z,Solid Waste,Service Response,"1526 ARGYLE AVE, Baltimore City, 21217",21217,UPTON,11,Central,39.301704933641375,-76.63451980574735,NA,NA,NA,NA,2020-12-19,16:05:00,9S,1800 ORLEANS ST,SHOOTING,Outside,FIREARM,123,CENTRAL,UPTON,ALLEY,NA,1,"c(-76.6345198057473, 39.3017049336414)"
5004M00000gC0RfQAK,20-00822524,SW-Cleaning,API,2020-12-07T14:53:10Z,Open,2020-12-07T14:53:10Z,2021-01-19T14:53:10Z,Solid Waste,Service Response,"641 PITCHER ST, Baltimore City, 21217",21217,UPTON,11,Central,39.30174191929843,-76.63546305587549,NA,NA,NA,NA,2020-12-19,16:05:00,9S,1800 ORLEANS ST,SHOOTING,Outside,FIREARM,123,CENTRAL,UPTON,ALLEY,NA,1,"c(-76.6354630558755, 39.3017419192984)"
5004M00000gC0RRQA0,20-00822539,SW-Cleaning,API,2020-12-07T14:58:10Z,Open,2020-12-07T14:58:10Z,2021-01-19T14:58:10Z,Solid Waste,Service Response,"631 PITCHER ST, Baltimore City, 21217",21217,UPTON,11,Central,39.30185669457104,-76.63531749140903,NA,NA,NA,NA,2020-12-19,16:05:00,9S,1800 ORLEANS ST,SHOOTING,Outside,FIREARM,123,CENTRAL,UPTON,ALLEY,NA,1,"c(-76.635317491409, 39.301856694571)"
5004M00000h1MvlQAE,20-00848165,SW-Cleaning,API,2020-12-16T16:18:20Z,Open,2020-12-16T16:18:20Z,2021-02-01T16:18:20Z,Solid Waste,Service Response,"710 MOSHER ST, Baltimore City, 21217",21217,UPTON,11,Central,39.300472069209995,-76.63501822099661,NA,NA,NA,NA,2020-12-19,16:05:00,9S,1800 ORLEANS ST,SHOOTING,Outside,FIREARM,123,CENTRAL,UPTON,ALLEY,NA,1,"c(-76.6350182209966, 39.30047206921)"
